movie_title,title_year,director_name,gross,budget,content_rating,country
Halloween: The Curse of Michael Myers ,1995.0,Joe Chappelle,15126948.0,5000000.0,4,USA
The Haunting of Molly Hartley ,2008.0,Mickey Liddell,13350177.0,5000000.0,3,USA
Lone Star ,1996.0,John Sayles,13269963.0,5000000.0,4,USA
Halloween 4: The Return of Michael Myers ,1988.0,Dwight H. Little,17768000.0,5000000.0,4,USA
April Fool's Day ,1986.0,Fred Walton,12947763.0,5000000.0,4,USA
Diner ,1982.0,Barry Levinson,14100000.0,5000000.0,4,USA
Lone Wolf McQuade ,1983.0,Steve Carver,12200000.0,5000000.0,2,USA
Apollo 18 ,2011.0,Gonzalo López-Gallego,17683670.0,5000000.0,3,USA
Sunshine Cleaning ,2008.0,Christine Jeffs,12055108.0,8000000.0,4,USA
No Escape ,2015.0,John Erick Dowdle,27285953.0,5000000.0,4,USA
Fifty Shades of Black ,2016.0,Michael Tiddes,11675178.0,5000000.0,4,USA
Not Easily Broken ,2009.0,Bill Duke,10572742.0,8000000.0,3,USA
The Perfect Match ,2016.0,Bille Woodruff,9658370.0,5000000.0,4,USA
Digimon: The Movie ,2000.0,Mamoru Hosoda,9628751.0,5000000.0,2,USA
Saved! ,2004.0,Brian Dannelly,8786715.0,5000000.0,3,USA
The Forsaken ,2001.0,J.S. Cardone,6755271.0,5000000.0,4,USA
UHF ,1989.0,Jay Levey,6157157.0,5000000.0,3,USA
Slums of Beverly Hills ,1998.0,Tamara Jenkins,5480318.0,5000000.0,4,USA
Made ,2001.0,Jon Favreau,5308707.0,5000000.0,4,USA
Bottle Shock ,2008.0,Randall Miller,4040588.0,5000000.0,3,USA
90 Minutes in Heaven ,2015.0,Michael Polish,4700361.0,5000000.0,3,USA
Everything Must Go ,2010.0,Dan Rush,2711210.0,5000000.0,4,USA
Zero Effect ,1998.0,Jake Kasdan,1980338.0,5000000.0,4,USA
Light Sleeper ,1992.0,Paul Schrader,1100000.0,5000000.0,4,USA
Kill the Messenger ,2014.0,Michael Cuesta,2445646.0,5000000.0,4,USA
Rabbit Hole ,2010.0,John Cameron Mitchell,2221809.0,5000000.0,3,USA
Party Monster ,2003.0,Fenton Bailey,296665.0,5000000.0,4,USA
Green Room ,2015.0,Jeremy Saulnier,3219029.0,5000000.0,4,USA
Atlas Shrugged: Who Is John Galt? ,2014.0,James Manera,830210.0,5000000.0,3,USA
Bottle Rocket ,1996.0,Wes Anderson,1040879.0,7000000.0,4,USA
Albino Alligator ,1996.0,Kevin Spacey,326308.0,5000000.0,4,USA
"Lovely, Still ",2008.0,Nicholas Fackler,124720.0,5000000.0,2,USA
Desert Blue ,1998.0,Morgan J. Freeman,99147.0,2000000.0,4,USA
The Visit ,2015.0,M. Night Shyamalan,65069140.0,5000000.0,3,USA
Redacted ,2007.0,Brian De Palma,65087.0,5000000.0,4,USA
Rudderless ,2014.0,William H. Macy,37440.0,5000000.0,4,USA
Sling Blade ,1996.0,Billy Bob Thornton,24475416.0,890000.0,4,USA
Hostel ,2005.0,Eli Roth,47277326.0,4800000.0,4,USA
Take Shelter ,2011.0,Jeff Nichols,1729969.0,5000000.0,4,USA
Lady in White ,1988.0,Frank LaLoggia,1705139.0,4700000.0,4,USA
The Texas Chainsaw Massacre 2 ,1986.0,Tobe Hooper,8025872.0,4700000.0,1,USA
Police Academy ,1984.0,Hugh Wilson,81200000.0,4500000.0,4,USA
25th Hour ,2002.0,Spike Lee,13060843.0,15000000.0,4,USA
Bound ,1996.0,Lana Wachowski,3798532.0,4500000.0,4,USA
Requiem for a Dream ,2000.0,Darren Aronofsky,3609278.0,4500000.0,4,USA
Moms' Night Out ,2014.0,Andrew Erwin,10429707.0,5000000.0,2,USA
Donnie Darko ,2001.0,Richard Kelly,727883.0,4500000.0,4,USA
Spun ,2002.0,Jonas Åkerlund,410241.0,2000000.0,4,USA
After.Life ,2009.0,Agnieszka Wojtowicz-Vosloo,108229.0,4500000.0,4,USA
One Flew Over the Cuckoo's Nest ,1975.0,Milos Forman,112000000.0,4400000.0,4,USA
Falcon Rising ,2014.0,Ernie Barbarash,8691.0,4500000.0,4,USA
Survival of the Dead ,2009.0,George A. Romero,101055.0,4000000.0,4,USA
Lost in Translation ,2003.0,Sofia Coppola,44566004.0,4000000.0,4,USA
Annie Hall ,1977.0,Woody Allen,39200000.0,4000000.0,2,USA
Monster's Ball ,2001.0,Marc Forster,31252964.0,4000000.0,4,USA
Maggie ,2015.0,Henry Hobson,131175.0,8500000.0,3,USA
Leaving Las Vegas ,1995.0,Mike Figgis,31968347.0,3600000.0,4,USA
The Boy Next Door ,2015.0,Rob Cohen,35385560.0,4000000.0,4,USA
The Kids Are All Right ,2010.0,Lisa Cholodenko,20803237.0,3500000.0,4,USA
They Live ,1988.0,John Carpenter,13008928.0,4000000.0,4,USA
Boyhood ,2014.0,Richard Linklater,25359200.0,4000000.0,4,USA
The Wash ,2001.0,DJ Pooh,10097096.0,4000000.0,4,USA
3 Strikes ,2000.0,DJ Pooh,9821335.0,6000000.0,4,USA
The Cooler ,2003.0,Wayne Kramer,8243880.0,3200000.0,4,USA
The Night Listener ,2006.0,Patrick Stettner,7825820.0,4000000.0,4,USA
A Haunted House 2 ,2014.0,Michael Tiddes,17314483.0,4000000.0,4,USA
The Rules of Attraction ,2002.0,Roger Avary,6525762.0,4000000.0,4,USA
Four Rooms ,1995.0,Allison Anders,4301331.0,4000000.0,4,USA
Secretary ,2002.0,Steven Shainberg,4046737.0,4000000.0,4,USA
The Real Cancun ,2003.0,Rick de Oliveira,3713002.0,8000000.0,4,USA
Talk Radio ,1988.0,Oliver Stone,3468572.0,4000000.0,4,USA
Waiting for Guffman ,1996.0,Christopher Guest,2892582.0,4000000.0,4,USA
Love Stinks ,1999.0,Jeff Franklin,2800000.0,4000000.0,4,USA
You Kill Me ,2007.0,John Dahl,2426851.0,4000000.0,4,USA
Thumbsucker ,2005.0,Mike Mills,1325073.0,4000000.0,4,USA
Samsara ,2011.0,Ron Fricke,2601847.0,4000000.0,3,USA
The Barbarians ,1987.0,Ruggero Deodato,800000.0,4000000.0,4,USA
Poolhall Junkies ,2002.0,Mars Callahan,562059.0,4000000.0,4,USA
The Loss of Sexual Innocence ,1999.0,Mike Figgis,399793.0,4000000.0,4,USA
Joe ,2013.0,David Gordon Green,371897.0,4000000.0,4,USA
Prison ,1987.0,Renny Harlin,354704.0,1300000.0,4,USA
Trust ,2010.0,David Schwimmer,58214.0,9500000.0,4,USA
An Everlasting Piece ,2000.0,Barry Levinson,75078.0,14000000.0,4,USA
Stake Land ,2010.0,Jim Mickle,18469.0,650000.0,4,USA
The Last Time I Committed Suicide ,1997.0,Stephen Kay,12836.0,4000000.0,4,USA
Gone with the Wind ,1939.0,Victor Fleming,198655278.0,3977000.0,0,USA
Major Dundee ,1965.0,Sam Peckinpah,14873.0,3800000.0,0,USA
Annie Get Your Gun ,1950.0,George Sidney,8000000.0,3768785.0,0,USA
The Pirate ,1948.0,Vincente Minnelli,2956000.0,3700000.0,0,USA
Airplane! ,1980.0,Jim Abrahams,83400000.0,3500000.0,2,USA
Friday ,1995.0,F. Gary Gray,27900000.0,3500000.0,4,USA
Menace II Society ,1993.0,Albert Hughes,27900000.0,3500000.0,4,USA
Creepshow 2 ,1987.0,Michael Gornick,14000000.0,3500000.0,4,USA
The Witch ,2015.0,Robert Eggers,25138292.0,3500000.0,4,USA
I Got the Hook Up ,1998.0,Michael Martin,10305534.0,3500000.0,4,USA
She's the One ,1996.0,Edward Burns,9449219.0,3500000.0,4,USA
Gods and Monsters ,1998.0,Bill Condon,6390032.0,3500000.0,4,USA
Evil Dead II ,1987.0,Sam Raimi,5923044.0,3600000.0,1,USA
Pootie Tang ,2001.0,Louis C.K.,3293258.0,3000000.0,3,USA
Ira & Abby ,2006.0,Robert Cary,220234.0,3500000.0,4,USA
Winter Passing ,2005.0,Adam Rapp,101228.0,3500000.0,4,USA
D.E.B.S. ,2004.0,Angela Robinson,96793.0,3500000.0,3,USA
Margin Call ,2011.0,J.C. Chandor,5354039.0,3500000.0,4,USA
Choke ,2008.0,Clark Gregg,2926565.0,3000000.0,4,USA
Whiplash ,2014.0,Damien Chazelle,13092000.0,3300000.0,4,USA
Bella ,2006.0,Alejandro Monteverde,8108247.0,3300000.0,3,USA
Dreaming of Joseph Lees ,1999.0,Eric Styles,7680.0,2000000.0,4,USA
Beginners ,2010.0,Mike Mills,5776314.0,3200000.0,4,USA
Animal House ,1978.0,John Landis,141600000.0,3000000.0,4,USA
The Original Kings of Comedy ,2000.0,Spike Lee,38168022.0,3000000.0,4,USA
Paranormal Activity 2 ,2010.0,Tod Williams,84749884.0,3000000.0,4,USA
A Nightmare on Elm Street 2: Freddy's Revenge ,1985.0,Jack Sholder,30000000.0,2200000.0,4,USA
The Purge ,2013.0,James DeMonaco,64423650.0,3000000.0,4,USA
Sinister ,2012.0,Scott Derrickson,48056940.0,3000000.0,4,USA
Martin Lawrence Live: Runteldat ,2002.0,David Raynr,19184015.0,3000000.0,4,USA
Air Bud ,1997.0,Charles Martin Smith,24629916.0,3000000.0,2,USA
Jason Lives: Friday the 13th Part VI ,1986.0,Tom McLoughlin,19472057.0,3000000.0,4,USA
Spaced Invaders ,1990.0,Patrick Read Johnson,15369573.0,3000000.0,2,USA
Jason Goes to Hell: The Final Friday ,1993.0,Adam Marcus,15935068.0,2500000.0,4,USA
Dave Chappelle's Block Party ,2005.0,Michel Gondry,11694528.0,3000000.0,4,USA
Next Day Air ,2009.0,Benny Boom,10017041.0,3000000.0,4,USA
Phat Girlz ,2006.0,Nnegest Likké,7059537.0,3000000.0,3,USA
Before Midnight ,2013.0,Richard Linklater,8114507.0,3000000.0,4,USA
Teen Wolf Too ,1987.0,Christopher Leitch,7888703.0,3000000.0,2,USA
Phantasm II ,1988.0,Don Coscarelli,7282851.0,3000000.0,4,USA
Real Women Have Curves ,2002.0,Patricia Cardoso,5844929.0,3000000.0,3,USA
Whipped ,2000.0,Peter M. Cohen,4142507.0,3000000.0,4,USA
Kama Sutra: A Tale of Love ,1996.0,Mira Nair,4109095.0,3000000.0,4,USA
Warlock: The Armageddon ,1993.0,Anthony Hickox,3902679.0,3000000.0,4,USA
8 Heads in a Duffel Bag ,1997.0,Tom Schulman,3559990.0,3000000.0,4,USA
Thirteen Conversations About One Thing ,2001.0,Jill Sprecher,3287435.0,4500000.0,4,USA
Jawbreaker ,1999.0,Darren Stein,3071947.0,3500000.0,4,USA
Basquiat ,1996.0,Julian Schnabel,2961991.0,3300000.0,4,USA
DysFunktional Family ,2003.0,George Gallo,2223990.0,3000000.0,4,USA
Tusk ,2014.0,Kevin Smith,1821983.0,3000000.0,4,USA
Letters to God ,2010.0,David Nixon,2848578.0,3500000.0,2,USA
Love's Abiding Joy ,2006.0,Michael Landon Jr.,252726.0,3000000.0,2,USA
Bachelorette ,2012.0,Leslye Headland,418268.0,3000000.0,4,USA
Tim and Eric's Billion Dollar Movie ,2012.0,Tim Heidecker,200803.0,3000000.0,4,USA
Fort McCoy ,2011.0,Kate Connor,73678.0,3000000.0,4,USA
Chain Letter ,2009.0,Deon Taylor,143000.0,5000000.0,4,USA
Just Looking ,1999.0,Jason Alexander,39852.0,3000000.0,4,USA
Tanner Hall ,2009.0,Francesca Gregorini,5005.0,3000000.0,4,USA
Boynton Beach Club ,2005.0,Susan Seidelman,3123749.0,1500000.0,4,USA
Freakonomics ,2010.0,Heidi Ewing,100675.0,3000000.0,3,USA
Hustle & Flow ,2005.0,Craig Brewer,22201636.0,8000000.0,4,USA
Friday the 13th Part VII: The New Blood ,1988.0,John Carl Buechler,19170001.0,2800000.0,4,USA
The Wizard of Oz ,1939.0,Victor Fleming,22202612.0,2800000.0,0,USA
Young Frankenstein ,1974.0,Mel Brooks,86300000.0,2800000.0,2,USA
Diary of the Dead ,2007.0,George A. Romero,952620.0,2000000.0,4,USA
Ulee's Gold ,1997.0,Victor Nunez,9054736.0,2700000.0,4,USA
Blazing Saddles ,1974.0,Mel Brooks,119500000.0,2600000.0,4,USA
Friday the 13th: The Final Chapter ,1984.0,Joseph Zito,32600000.0,1800000.0,4,USA
Beer League ,2006.0,Frank Sebastiano,475000.0,2800000.0,4,USA
A Haunted House ,2013.0,Michael Tiddes,40041683.0,2500000.0,4,USA
2016: Obama's America ,2012.0,Dinesh D'Souza,33349949.0,2500000.0,2,USA
That Thing You Do! ,1996.0,Tom Hanks,25809813.0,26000000.0,2,USA
Halloween III: Season of the Witch ,1982.0,Tommy Lee Wallace,14400000.0,2500000.0,4,USA
Kevin Hart: Let Me Explain ,2013.0,Leslie Small,32230907.0,2500000.0,4,USA
My Own Private Idaho ,1991.0,Gus Van Sant,6401336.0,2500000.0,4,USA
Garden State ,2004.0,Zach Braff,26781723.0,2500000.0,4,USA
Before Sunrise ,1995.0,Richard Linklater,5400000.0,2500000.0,4,USA
Jesus' Son ,1999.0,Alison Maclean,1282084.0,2500000.0,4,USA
Robot & Frank ,2012.0,Jake Schreier,3325638.0,2500000.0,3,USA
The Spectacular Now ,2013.0,James Ponsoldt,6851969.0,2500000.0,4,USA
Religulous ,2008.0,Larry Charles,12995673.0,2500000.0,4,USA
Eye of the Dolphin ,2006.0,Michael D. Sellers,71904.0,2500000.0,3,USA
8: The Mormon Proposition ,2010.0,Reed Cowan,99851.0,2500000.0,4,USA
Sleep Dealer ,2008.0,Alex Rivera,75727.0,2500000.0,3,USA
Super ,2010.0,James Gunn,322157.0,2500000.0,4,USA
Get on the Bus ,1996.0,Spike Lee,5731103.0,2400000.0,4,USA
Go for It! ,2011.0,Carmen Marron,178739.0,2450000.0,3,USA
Fantasia ,1940.0,James Algar,76400000.0,2280000.0,0,USA
Friday the 13th Part III ,1982.0,Steve Miner,36200000.0,4000000.0,4,USA
Friday the 13th: A New Beginning ,1985.0,Danny Steinmann,21300000.0,2200000.0,4,USA
The Last Sin Eater ,2007.0,Michael Landon Jr.,379643.0,2200000.0,3,USA
Do You Believe? ,2015.0,Jon Gunn,12985267.0,2300000.0,3,USA
Mi America ,2015.0,Robert Fontaine,3330.0,2100000.0,4,USA
The Toxic Avenger Part II ,1989.0,Michael Herz,792966.0,2300000.0,4,USA
It Follows ,2014.0,David Robert Mitchell,14673301.0,2000000.0,4,USA
Boys Don't Cry ,1999.0,Kimberly Peirce,11533945.0,2000000.0,4,USA
Courageous ,2011.0,Alex Kendrick,34522221.0,2000000.0,3,USA
Before Sunset ,2004.0,Richard Linklater,5792822.0,2700000.0,4,USA
Thirteen ,2003.0,Catherine Hardwicke,4599680.0,1500000.0,4,USA
Winter's Bone ,2010.0,Debra Granik,6531491.0,2000000.0,4,USA
Me and You and Everyone We Know ,2005.0,Miranda July,3885134.0,2000000.0,4,USA
Harsh Times ,2005.0,David Ayer,3335839.0,2000000.0,4,USA
Captive ,2015.0,Jerry Jameson,2557668.0,2000000.0,3,USA
Full Frontal ,2002.0,Steven Soderbergh,2506446.0,2000000.0,4,USA
"The Book of Mormon Movie, Volume 1: The Journey ",2003.0,Gary Rogers,1098224.0,2000000.0,3,USA
The Diary of a Teenage Girl ,2015.0,Marielle Heller,1477002.0,2000000.0,4,USA
Inside Deep Throat ,2005.0,Fenton Bailey,653621.0,2000000.0,1,USA
The Virginity Hit ,2010.0,Huck Botko,535249.0,3400000.0,4,USA
House of D ,2004.0,David Duchovny,371081.0,6000000.0,3,USA
Six-String Samurai ,1998.0,Lance Mungia,124494.0,2000000.0,3,USA
Saint John of Las Vegas ,2009.0,Hue Rhodes,100669.0,3800000.0,4,USA
Stonewall ,2015.0,Roland Emmerich,186354.0,13500000.0,4,USA
Sherrybaby ,2006.0,Laurie Collyer,198407.0,2000000.0,4,USA
River's Edge ,1986.0,Tim Hunter,4600000.0,1900000.0,4,USA
Northfork ,2003.0,Michael Polish,1420578.0,1900000.0,3,USA
Brotherly Love ,2015.0,Jamal Hill,444044.0,1900000.0,4,USA
Beasts of the Southern Wild ,2012.0,Benh Zeitlin,12784397.0,1800000.0,3,USA
Songcatcher ,2000.0,Maggie Greenwald,3050934.0,1800000.0,3,USA
The Greatest Movie Ever Sold ,2011.0,Morgan Spurlock,638476.0,1500000.0,3,USA
May ,2002.0,Lucky McKee,145540.0,500000.0,4,USA
In the Bedroom ,2001.0,Todd Field,35918429.0,1700000.0,4,USA
I Spit on Your Grave ,2010.0,Steven R. Monroe,92401.0,2000000.0,4,USA
"Happy, Texas ",1999.0,Mark Illsley,1943649.0,1700000.0,3,USA
Foolish ,1999.0,Dave Meyers,6026908.0,2000000.0,4,USA
I Love Your Work ,2003.0,Adam Goldberg,2580.0,1650000.0,4,USA
Waitress ,2007.0,Adrienne Shelly,19067631.0,2000000.0,3,USA
Bloodsport ,1988.0,Newt Arnold,11806119.0,1100000.0,4,USA
The Squid and the Whale ,2005.0,Noah Baumbach,7362100.0,1500000.0,4,USA
Kissing Jessica Stein ,2001.0,Charles Herman-Wurmfeld,7022940.0,1000000.0,4,USA
Buffalo '66 ,1998.0,Vincent Gallo,2365931.0,1500000.0,4,USA
Insidious ,2010.0,James Wan,53991137.0,1500000.0,3,USA
The Ballad of Jack and Rose ,2005.0,Rebecca Miller,712294.0,1500000.0,4,USA
The To Do List ,2013.0,Maggie Carey,3447339.0,1500000.0,4,USA
The Believer ,2001.0,Henry Bean,406035.0,1500000.0,4,USA
Session 9 ,2001.0,Brad Anderson,373967.0,1500000.0,4,USA
I Want Someone to Eat Cheese With ,2006.0,Jeff Garlin,194568.0,1500000.0,4,USA
Modern Times ,1936.0,Charles Chaplin,163245.0,1500000.0,0,USA
Stolen Summer ,2002.0,Pete Jones,119841.0,1500000.0,2,USA
My Name Is Bruce ,2007.0,Bruce Campbell,173066.0,1500000.0,4,USA
The Salon ,2005.0,Mark Brown,92362.0,1500000.0,3,USA
Amigo ,2010.0,John Sayles,183490.0,1700000.0,4,USA
Trucker ,2008.0,James Mottern,52166.0,2000000.0,4,USA
The Lords of Salem ,2012.0,Rob Zombie,1163508.0,2500000.0,4,USA
Snow White and the Seven Dwarfs ,1937.0,William Cottrell,184925485.0,2000000.0,0,USA
Trees Lounge ,1996.0,Steve Buscemi,695229.0,1300000.0,4,USA
Journey from the Fall ,2006.0,Ham Tran,638951.0,1592000.0,4,USA
The Basket ,1999.0,Rich Cowan,609042.0,1300000.0,2,USA
The Hebrew Hammer ,2003.0,Jonathan Kesselman,19539.0,1000000.0,4,USA
Friday the 13th Part 2 ,1981.0,Steve Miner,19100000.0,1250000.0,4,USA
Filly Brown ,2012.0,Youssef Delara,2833383.0,427000.0,4,USA
"Sex, Lies, and Videotape ",1989.0,Steven Soderbergh,24741700.0,1200000.0,4,USA
Saw ,2004.0,James Wan,55153403.0,1200000.0,4,USA
Super Troopers ,2001.0,Jay Chandrasekhar,18488314.0,1200000.0,4,USA
You Can Count on Me ,2000.0,Kenneth Lonergan,9180275.0,1200000.0,4,USA
But I'm a Cheerleader ,1999.0,Jamie Babbit,2199853.0,1200000.0,4,USA
Home Run ,2013.0,David Boyd,2859955.0,1200000.0,3,USA
Reservoir Dogs ,1992.0,Quentin Tarantino,2812029.0,1200000.0,4,USA
Blue Like Jazz ,2012.0,Steve Taylor,594904.0,1200000.0,3,USA
Down and Out with the Dolls ,2001.0,Kurt Voss,58936.0,1200000.0,4,USA
Airborne ,1993.0,Rob Bowman,2850263.0,2600000.0,2,USA
Waiting... ,2005.0,Rob McKittrick,16101109.0,3000000.0,4,USA
From a Whisper to a Scream ,1987.0,Jeff Burr,1400000.0,1100000.0,4,USA
Rocky ,1976.0,John G. Avildsen,117235247.0,960000.0,2,USA
Unfriended ,2014.0,Levan Gabriadze,31537320.0,1000000.0,4,USA
The Howling ,1981.0,Joe Dante,17986000.0,1000000.0,4,USA
Chernobyl Diaries ,2012.0,Bradley Parker,18112929.0,1000000.0,4,USA
God's Not Dead 2 ,2016.0,Harold Cronk,20773070.0,5000000.0,2,USA
Cry_Wolf ,2005.0,Jeff Wadlow,10042266.0,1000000.0,3,USA
Blue Valentine ,2010.0,Derek Cianfrance,9701559.0,3500000.0,4,USA
Transamerica ,2005.0,Duncan Tucker,9013113.0,1000000.0,4,USA
The Devil Inside ,2012.0,William Brent Bell,53245055.0,1000000.0,4,USA
Beyond the Valley of the Dolls ,1970.0,Russ Meyer,9000000.0,900000.0,1,USA
The Green Inferno ,2013.0,Eli Roth,7186670.0,6000000.0,4,USA
The Sessions ,2012.0,Ben Lewin,5997134.0,1000000.0,4,USA
Next Stop Wonderland ,1998.0,Brad Anderson,3386698.0,1000000.0,4,USA
Frozen River ,2008.0,Courtney Hunt,2508841.0,1000000.0,4,USA
20 Feet from Stardom ,2013.0,Morgan Neville,4946250.0,1000000.0,3,USA
Two Girls and a Guy ,1997.0,James Toback,1950218.0,1000000.0,4,USA
Who Killed the Electric Car? ,2006.0,Chris Paine,1677838.0,1000000.0,2,USA
The Broken Hearts Club: A Romantic Comedy ,2000.0,Greg Berlanti,1744858.0,1000000.0,4,USA
Slam ,1998.0,Marc Levin,982214.0,1000000.0,4,USA
Brigham City ,2001.0,Richard Dutcher,798341.0,1000000.0,3,USA
Orgazmo ,1997.0,Trey Parker,582024.0,1000000.0,1,USA
All the Real Girls ,2003.0,David Gordon Green,548712.0,2500000.0,4,USA
Dream with the Fishes ,1997.0,Finn Taylor,464655.0,1000000.0,4,USA
Blue Car ,2002.0,Karen Moncrieff,464126.0,1000000.0,4,USA
Luminarias ,2000.0,José Luis Valenzuela,428535.0,1000000.0,4,USA
Wristcutters: A Love Story ,2006.0,Goran Dukic,104077.0,1000000.0,4,USA
The Battle of Shaker Heights ,2003.0,Efram Potelle,279282.0,1000000.0,3,USA
Taxi to the Dark Side ,2007.0,Alex Gibney,274661.0,1000000.0,4,USA
Hardflip ,2012.0,Johnny Remo,96734.0,1000000.0,3,USA
The House of the Devil ,2009.0,Ti West,100659.0,900000.0,4,USA
The Perfect Host ,2010.0,Nick Tomnay,48430.0,500000.0,4,USA
Safe Men ,1998.0,John Hamburg,21210.0,1000000.0,4,USA
The Specials ,2000.0,Craig Mazin,12996.0,1000000.0,4,USA
Creative Control ,2015.0,Benjamin Dickinson,62480.0,1000000.0,4,USA
Special ,2006.0,Hal Haberman,6387.0,1000000.0,4,USA
The Jimmy Show ,2001.0,Frank Whaley,703.0,1500000.0,4,USA
L!fe Happens ,2011.0,Kat Coiro,20186.0,930000.0,4,USA
Hard Candy ,2005.0,David Slade,1007962.0,950000.0,4,USA
The Quiet ,2005.0,Jamie Babbit,381186.0,900000.0,4,USA
Fruitvale Station ,2013.0,Ryan Coogler,16097842.0,900000.0,4,USA
The Brass Teapot ,2012.0,Ramaa Mosley,6643.0,900000.0,4,USA
The Hammer ,2007.0,Charles Herman-Wurmfeld,442638.0,850000.0,4,USA
Latter Days ,2003.0,C. Jay Cox,819939.0,850000.0,4,USA
"For a Good Time, Call... ",2012.0,Jamie Travis,1243961.0,850000.0,4,USA
Time Changer ,2002.0,Rich Christiano,15278.0,825000.0,2,USA
Welcome to the Dollhouse ,1995.0,Todd Solondz,4771000.0,800000.0,4,USA
Ruby in Paradise ,1993.0,Victor Nunez,1001437.0,800000.0,4,USA
Saints and Soldiers ,2003.0,Ryan Little,1310270.0,780000.0,3,USA
American Graffiti ,1973.0,George Lucas,115000000.0,777000.0,2,USA
Aqua Teen Hunger Force Colon Movie Film for Theaters ,2007.0,Matt Maiellaro,5518918.0,750000.0,4,USA
Safety Not Guaranteed ,2012.0,Colin Trevorrow,4007792.0,750000.0,4,USA
The Innkeepers ,2011.0,Ti West,77501.0,750000.0,4,USA
Interview with the Assassin ,2002.0,Neil Burger,47329.0,750000.0,4,USA
Hoop Dreams ,1994.0,Steve James,7830611.0,700000.0,3,USA
L.I.E. ,2001.0,Michael Cuesta,1141829.0,700000.0,1,USA
Half Nelson ,2006.0,Ryan Fleck,2694973.0,700000.0,4,USA
Naturally Native ,1998.0,Jennifer Wynne Farmer,10508.0,700000.0,3,USA
Hav Plenty ,1997.0,Christopher Scott Cherot,2301777.0,650000.0,4,USA
Top Hat ,1935.0,Mark Sandrich,3000000.0,609000.0,0,USA
The Blair Witch Project ,1999.0,Daniel Myrick,140530114.0,60000.0,4,USA
Woodstock ,1970.0,Michael Wadleigh,13300000.0,600000.0,4,USA
Mercy Streets ,2000.0,Jon Gunn,171988.0,600000.0,3,USA
Arnolds Park ,2007.0,Gene Teigland,23616.0,600000.0,3,USA
Broken Vessels ,1998.0,Scott Ziehl,13493.0,600000.0,4,USA
Fireproof ,2008.0,Alex Kendrick,33451479.0,500000.0,2,USA
Benji ,1974.0,Joe Camp,39552600.0,500000.0,0,USA
Open Water ,2003.0,Chris Kentis,30500882.0,500000.0,4,USA
Kingdom of the Spiders ,1977.0,John 'Bud' Cardos,17000000.0,500000.0,2,USA
The Station Agent ,2003.0,Tom McCarthy,5739376.0,500000.0,4,USA
To Save a Life ,2009.0,Brian Baugh,3773863.0,1000000.0,3,USA
Beyond the Mat ,1999.0,Barry W. Blaustein,2047570.0,500000.0,4,USA
The Singles Ward ,2002.0,Kurt Hale,1250798.0,500000.0,2,USA
Groove ,2000.0,Greg Harrison,1114943.0,500000.0,4,USA
The R.M. ,2003.0,Kurt Hale,1111615.0,500000.0,2,USA
Twin Falls Idaho ,1999.0,Michael Polish,985341.0,500000.0,4,USA
Mean Creek ,2004.0,Jacob Aaron Estes,603943.0,500000.0,4,USA
Hurricane Streets ,1997.0,Morgan J. Freeman,334041.0,500000.0,4,USA
Never Again ,2001.0,Eric Schaeffer,295468.0,500000.0,4,USA
Civil Brand ,2002.0,Neema Barnette,243347.0,500000.0,4,USA
Lonesome Jim ,2005.0,Steve Buscemi,154077.0,500000.0,4,USA
Kiss the Bride ,2007.0,C. Jay Cox,31937.0,500000.0,4,USA
The Slaughter Rule ,2002.0,Alex Smith,13134.0,500000.0,4,USA
The Living Wake ,2007.0,Sol Tryon,12055.0,500000.0,3,USA
Straight Out of Brooklyn ,1991.0,Matty Rich,2712293.0,450000.0,4,USA
Metropolitan ,1990.0,Whit Stillman,2938208.0,225000.0,3,USA
Napoleon Dynamite ,2004.0,Jared Hess,44540956.0,400000.0,2,USA
Blue Ruin ,2013.0,Jeremy Saulnier,258113.0,1066167.0,4,USA
Paranormal Activity ,2007.0,Oren Peli,107917283.0,15000.0,4,USA
Quinceañera ,2006.0,Richard Glatzer,1689999.0,400000.0,4,USA
I Want Your Money ,2010.0,Ray Griggs,425899.0,400000.0,2,USA
