movie_title,title_year,director_name,gross,budget,content_rating,language
"Remember Me, My Love ",2003.0,Gabriele Muccino,223878.0,5000000.0,R,Italian
Elite Squad ,2007.0,José Padilha,8060.0,4000000.0,R,Portuguese
Annabelle ,2014.0,John R. Leonetti,84263837.0,6500000.0,R,English
Bran Nue Dae ,2009.0,Rachel Perkins,110029.0,6500000.0,PG-13,English
Boyz n the Hood ,1991.0,John Singleton,57504069.0,6000000.0,R,English
La Bamba ,1987.0,Luis Valdez,54215416.0,6500000.0,PG-13,English
Dressed to Kill ,1980.0,Brian De Palma,31899000.0,6500000.0,NC-17,English
The Adventures of Huck Finn ,1993.0,Stephen Sommers,24103594.0,6500000.0,PG,English
Go ,1999.0,Doug Liman,16842303.0,6500000.0,R,English
Friends with Money ,2006.0,Nicole Holofcener,13367101.0,6500000.0,R,English
Bats ,1999.0,Louis Morneau,10149779.0,6500000.0,PG-13,English
Nowhere in Africa ,2001.0,Caroline Link,6173485.0,7000000.0,R,English
Shame ,2011.0,Steve McQueen,4000304.0,6500000.0,NC-17,English
Layer Cake ,2004.0,Matthew Vaughn,2338695.0,4000000.0,R,English
The Work and the Glory II: American Zion ,2005.0,Sterling Van Wagenen,2024854.0,6500000.0,PG-13,English
The East ,2013.0,Zal Batmanglij,2268296.0,6500000.0,PG-13,English
A Home at the End of the World ,2004.0,Michael Mayer,1029017.0,6500000.0,R,English
The Messenger ,2009.0,Oren Moverman,66637.0,6500000.0,R,English
Control ,2007.0,Anton Corbijn,871577.0,4500000.0,R,English
The Terminator ,1984.0,James Cameron,38400000.0,6500000.0,R,English
Good Bye Lenin! ,2003.0,Wolfgang Becker,4063859.0,4800000.0,R,German
The Damned United ,2009.0,Tom Hooper,449558.0,10000000.0,R,English
Mallrats ,1995.0,Kevin Smith,2122561.0,6000000.0,R,English
Grease ,1978.0,Randal Kleiser,181360000.0,6000000.0,PG-13,English
Platoon ,1986.0,Oliver Stone,137963328.0,6000000.0,R,English
Fahrenheit 9/11 ,2004.0,Michael Moore,119078393.0,6000000.0,R,English
Butch Cassidy and the Sundance Kid ,1969.0,George Roy Hill,102308900.0,6000000.0,PG,English
Mary Poppins ,1964.0,Robert Stevenson,102300000.0,6000000.0,G,English
Ordinary People ,1980.0,Robert Redford,54800000.0,6000000.0,R,English
Around the World in 80 Days ,2004.0,Frank Coraci,24004159.0,110000000.0,PG,English
Caddyshack ,1980.0,Harold Ramis,39800000.0,6000000.0,R,English
The Brothers ,2001.0,Gary Hardwick,27457409.0,6000000.0,R,English
The Wood ,1999.0,Rick Famuyiwa,25047631.0,6000000.0,R,English
The Usual Suspects ,1995.0,Bryan Singer,23272306.0,6000000.0,R,English
A Nightmare on Elm Street 5: The Dream Child ,1989.0,Stephen Hopkins,22168359.0,8000000.0,NC-17,English
Van Wilder: Party Liaison ,2002.0,Walt Becker,21005329.0,6000000.0,R,English
The Wrestler ,2008.0,Darren Aronofsky,26236603.0,6000000.0,R,English
Best in Show ,2000.0,Christopher Guest,18621249.0,6000000.0,PG-13,English
Escape from New York ,1981.0,John Carpenter,25244700.0,6000000.0,R,English
School Daze ,1988.0,Spike Lee,14545844.0,6500000.0,R,English
Daddy Day Camp ,2007.0,Fred Savage,13235267.0,6000000.0,PG,English
Mystic Pizza ,1988.0,Donald Petrie,12793213.0,6000000.0,R,English
Sliding Doors ,1998.0,Peter Howitt,11883495.0,9000000.0,R,English
Tales from the Hood ,1995.0,Rusty Cundieff,11797927.0,6000000.0,R,English
The Last King of Scotland ,2006.0,Kevin Macdonald,17605861.0,6000000.0,R,English
Halloween 5 ,1989.0,Dominique Othenin-Girard,11642254.0,3000000.0,NC-17,English
Bernie ,2011.0,Richard Linklater,9203192.0,5000000.0,PG-13,English
Pollock ,2000.0,Ed Harris,8596914.0,6000000.0,R,English
200 Cigarettes ,1999.0,Risa Bramon Garcia,6851636.0,6000000.0,R,English
The Words ,2012.0,Brian Klugman,11434867.0,6000000.0,PG-13,English
Casa de mi Padre ,2012.0,Matt Piedmont,5895238.0,6000000.0,R,Spanish
City Island ,2009.0,Raymond De Felitta,6670712.0,6000000.0,PG-13,English
The Guard ,2011.0,John Michael McDonagh,5359774.0,6000000.0,R,English
College ,2008.0,Deb Hagan,4693919.0,6500000.0,R,English
The Virgin Suicides ,1999.0,Sofia Coppola,4859475.0,6000000.0,R,English
Miss March ,2009.0,Zach Cregger,4542775.0,6000000.0,R,English
Wish I Was Here ,2014.0,Zach Braff,3588432.0,6000000.0,R,English
Simply Irresistible ,1999.0,Mark Tarlov,4394936.0,6000000.0,PG-13,English
Hedwig and the Angry Inch ,2001.0,John Cameron Mitchell,3029081.0,6000000.0,R,English
Only the Strong ,1993.0,Sheldon Lettich,3273588.0,6000000.0,PG-13,English
Shattered Glass ,2003.0,Billy Ray,2207975.0,6000000.0,PG-13,English
Novocaine ,2001.0,David Atkins,2025238.0,6000000.0,R,English
The Wackness ,2008.0,Jonathan Levine,2077046.0,6000000.0,R,English
Beastmaster 2: Through the Portal of Time ,1991.0,Sylvio Tabet,869325.0,6000000.0,PG-13,English
The 5th Quarter ,2010.0,Rick Bieber,399611.0,6000000.0,PG,English
The Greatest ,2009.0,Shana Feste,115862.0,6000000.0,R,English
Snow Flower and the Secret Fan ,2011.0,Wayne Wang,1346503.0,6000000.0,PG-13,English
Come Early Morning ,2006.0,Joey Lauren Adams,117560.0,6000000.0,R,English
Lucky Break ,2001.0,Peter Cattaneo,54606.0,6000000.0,PG-13,English
"Surfer, Dude ",2008.0,S.R. Bindler,36497.0,6000000.0,R,English
Deadfall ,2012.0,Stefan Ruzowitzky,65804.0,12000000.0,R,English
L'auberge espagnole ,2002.0,Cédric Klapisch,3895664.0,5300000.0,R,French
Song One ,2014.0,Kate Barker-Froyland,20200.0,6000000.0,PG-13,English
Murder by Numbers ,2002.0,Barbet Schroeder,31874869.0,50000000.0,R,English
Winter in Wartime ,2008.0,Martin Koolhoven,542860.0,4000000.0,R,Dutch
The Protector ,2005.0,Prachya Pinkaew,11905519.0,200000000.0,R,Thai
Bend It Like Beckham ,2002.0,Gurinder Chadha,32541719.0,3500159.0,PG-13,English
Sunshine State ,2002.0,John Sayles,3064356.0,5600000.0,PG-13,English
Crossover ,2006.0,Preston A. Whitmore II,7009668.0,5600000.0,PG-13,English
[Rec] 2 ,2009.0,Jaume Balagueró,27024.0,5600000.0,R,Spanish
The Sting ,1973.0,George Roy Hill,159600000.0,5500000.0,PG,English
Chariots of Fire ,1981.0,Hugh Hudson,58800000.0,5500000.0,PG,English
Diary of a Mad Black Woman ,2005.0,Darren Grant,50382128.0,5500000.0,PG-13,English
Shine ,1996.0,Scott Hicks,35811509.0,5500000.0,PG-13,English
Don Jon ,2013.0,Joseph Gordon-Levitt,24475193.0,3000000.0,R,English
Ghost World ,2001.0,Terry Zwigoff,6200756.0,7000000.0,R,English
Iris ,2001.0,Richard Eyre,1292119.0,5500000.0,R,English
The Chorus ,2004.0,Christophe Barratier,3629758.0,5500000.0,PG-13,French
Mambo Italiano ,2003.0,Émile Gaudreault,6239558.0,5000000.0,R,English
Wonderland ,2003.0,James Cox,1056102.0,5000000.0,R,English
Do the Right Thing ,1989.0,Spike Lee,27545445.0,6500000.0,R,English
Harvard Man ,2001.0,James Toback,56007.0,5500000.0,R,English
Salvation Boulevard ,2011.0,George Ratliff,27445.0,9000000.0,R,English
The Ten ,2007.0,David Wain,766487.0,5250000.0,R,English
Headhunters ,2011.0,Morten Tyldum,1196752.0,30300000.0,R,Norwegian
Saint Ralph ,2004.0,Michael McGowan,795126.0,6000000.0,PG-13,English
Insidious: Chapter 2 ,2013.0,James Wan,83574831.0,5000000.0,PG-13,English
Saw II ,2005.0,Darren Lynn Bousman,87025093.0,4000000.0,R,English
10 Cloverfield Lane ,2016.0,Dan Trachtenberg,71897215.0,15000000.0,PG-13,English
Jackass: The Movie ,2002.0,Jeff Tremaine,64267897.0,5000000.0,R,English
Lights Out ,2016.0,David F. Sandberg,56536016.0,4900000.0,PG-13,English
Paranormal Activity 3 ,2011.0,Henry Joost,104007828.0,5000000.0,R,English
Ouija ,2014.0,Stiles White,50820940.0,5000000.0,PG-13,English
A Nightmare on Elm Street 3: Dream Warriors ,1987.0,Chuck Russell,44793200.0,4500000.0,NC-17,English
The Gift ,2015.0,Joel Edgerton,43771291.0,5000000.0,R,English
Instructions Not Included ,2013.0,Eugenio Derbez,44456509.0,5000000.0,PG-13,Spanish
Paranormal Activity 4 ,2012.0,Henry Joost,53884821.0,5000000.0,R,English
Freddy's Dead: The Final Nightmare ,1991.0,Rachel Talalay,34872293.0,8500000.0,R,English
Monster ,2003.0,Patty Jenkins,34468224.0,4500000.0,R,English
Paranormal Activity: The Marked Ones ,2014.0,Christopher Landon,32453345.0,5000000.0,R,English
Dallas Buyers Club ,2013.0,Jean-Marc Vallée,27296514.0,5000000.0,R,English
The Lazarus Effect ,2015.0,David Gelb,25799043.0,3300000.0,PG-13,English
Memento ,2000.0,Christopher Nolan,25530884.0,9000000.0,R,English
Oculus ,2013.0,Mike Flanagan,27689474.0,5000000.0,R,English
Clerks II ,2006.0,Kevin Smith,24138847.0,5000000.0,R,English
Billy Elliot ,2000.0,Stephen Daldry,21994911.0,5000000.0,R,English
The Way Way Back ,2013.0,Nat Faxon,21501098.0,5000000.0,PG-13,English
House Party 2 ,1991.0,George Jackson,19281235.0,5000000.0,R,English
Doug's 1st Movie ,1999.0,Maurice Joyce,19421271.0,5000000.0,G,English
The Apostle ,1997.0,Robert Duvall,20733485.0,5000000.0,PG-13,English
Our Idiot Brother ,2011.0,Jesse Peretz,24809547.0,5000000.0,R,English
The Players Club ,1998.0,Ice Cube,23031390.0,4500000.0,R,English
O ,2001.0,Tim Blake Nelson,16017403.0,5000000.0,R,English
"As Above, So Below ",2014.0,John Erick Dowdle,21197315.0,5000000.0,R,English
Addicted ,2014.0,Bille Woodruff,17382982.0,5000000.0,R,Spanish
Eve's Bayou ,1997.0,Kasi Lemmons,14821531.0,6000000.0,R,English
Still Alice ,2014.0,Richard Glatzer,18656400.0,5000000.0,PG-13,English
Friday the 13th Part VIII: Jason Takes Manhattan ,1989.0,Rob Hedden,14343976.0,5000000.0,R,English
My Big Fat Greek Wedding ,2002.0,Joel Zwick,241437427.0,5000000.0,PG,English
Spring Breakers ,2012.0,Harmony Korine,14123773.0,5000000.0,R,English
Halloween: The Curse of Michael Myers ,1995.0,Joe Chappelle,15126948.0,5000000.0,R,English
Y Tu Mamá También ,2001.0,Alfonso Cuarón,13622333.0,2000000.0,R,Spanish
Shaun of the Dead ,2004.0,Edgar Wright,13464388.0,4000000.0,R,English
The Haunting of Molly Hartley ,2008.0,Mickey Liddell,13350177.0,5000000.0,PG-13,English
Lone Star ,1996.0,John Sayles,13269963.0,5000000.0,R,English
Halloween 4: The Return of Michael Myers ,1988.0,Dwight H. Little,17768000.0,5000000.0,R,English
April Fool's Day ,1986.0,Fred Walton,12947763.0,5000000.0,R,English
Diner ,1982.0,Barry Levinson,14100000.0,5000000.0,R,English
Lone Wolf McQuade ,1983.0,Steve Carver,12200000.0,5000000.0,PG,English
Apollo 18 ,2011.0,Gonzalo López-Gallego,17683670.0,5000000.0,PG-13,English
Sunshine Cleaning ,2008.0,Christine Jeffs,12055108.0,8000000.0,R,English
No Escape ,2015.0,John Erick Dowdle,27285953.0,5000000.0,R,English
Fifty Shades of Black ,2016.0,Michael Tiddes,11675178.0,5000000.0,R,English
Not Easily Broken ,2009.0,Bill Duke,10572742.0,8000000.0,PG-13,English
The Perfect Match ,2016.0,Bille Woodruff,9658370.0,5000000.0,R,English
Digimon: The Movie ,2000.0,Mamoru Hosoda,9628751.0,5000000.0,PG,English
Saved! ,2004.0,Brian Dannelly,8786715.0,5000000.0,PG-13,English
The Barbarian Invasions ,2003.0,Denys Arcand,3432342.0,6000000.0,R,French
The Forsaken ,2001.0,J.S. Cardone,6755271.0,5000000.0,R,English
UHF ,1989.0,Jay Levey,6157157.0,5000000.0,PG-13,English
Slums of Beverly Hills ,1998.0,Tamara Jenkins,5480318.0,5000000.0,R,English
Made ,2001.0,Jon Favreau,5308707.0,5000000.0,R,English
Moon ,2009.0,Duncan Jones,5009677.0,5000000.0,R,English
The Sweet Hereafter ,1997.0,Atom Egoyan,4306697.0,5000000.0,R,English
Of Gods and Men ,2010.0,Xavier Beauvois,3950029.0,4000000.0,PG-13,French
Bottle Shock ,2008.0,Randall Miller,4040588.0,5000000.0,PG-13,English
Heavenly Creatures ,1994.0,Peter Jackson,3049135.0,5000000.0,R,English
90 Minutes in Heaven ,2015.0,Michael Polish,4700361.0,5000000.0,PG-13,English
Everything Must Go ,2010.0,Dan Rush,2711210.0,5000000.0,R,English
Zero Effect ,1998.0,Jake Kasdan,1980338.0,5000000.0,R,English
The Machinist ,2004.0,Brad Anderson,1082044.0,5000000.0,R,English
Light Sleeper ,1992.0,Paul Schrader,1100000.0,5000000.0,R,English
Kill the Messenger ,2014.0,Michael Cuesta,2445646.0,5000000.0,R,English
Rabbit Hole ,2010.0,John Cameron Mitchell,2221809.0,5000000.0,PG-13,English
Party Monster ,2003.0,Fenton Bailey,296665.0,5000000.0,R,English
Green Room ,2015.0,Jeremy Saulnier,3219029.0,5000000.0,R,English
Atlas Shrugged: Who Is John Galt? ,2014.0,James Manera,830210.0,5000000.0,PG-13,English
Bottle Rocket ,1996.0,Wes Anderson,1040879.0,7000000.0,R,English
Albino Alligator ,1996.0,Kevin Spacey,326308.0,5000000.0,R,English
"Lovely, Still ",2008.0,Nicholas Fackler,124720.0,5000000.0,PG,English
Desert Blue ,1998.0,Morgan J. Freeman,99147.0,2000000.0,R,English
The Visit ,2015.0,M. Night Shyamalan,65069140.0,5000000.0,PG-13,English
Redacted ,2007.0,Brian De Palma,65087.0,5000000.0,R,English
Fascination ,2004.0,Klaus Menzel,16066.0,5000000.0,R,English
Rudderless ,2014.0,William H. Macy,37440.0,5000000.0,R,English
I Served the King of England ,2006.0,Jirí Menzel,617228.0,84450000.0,R,Czech
Sling Blade ,1996.0,Billy Bob Thornton,24475416.0,890000.0,R,English
Hostel ,2005.0,Eli Roth,47277326.0,4800000.0,R,English
Tristram Shandy: A Cock and Bull Story ,2005.0,Michael Winterbottom,1247453.0,2800000.0,R,English
Take Shelter ,2011.0,Jeff Nichols,1729969.0,5000000.0,R,English
Lady in White ,1988.0,Frank LaLoggia,1705139.0,4700000.0,R,English
The Texas Chainsaw Massacre 2 ,1986.0,Tobe Hooper,8025872.0,4700000.0,NC-17,English
Only God Forgives ,2013.0,Nicolas Winding Refn,778565.0,4800000.0,R,English
The Names of Love ,2010.0,Michel Leclerc,513836.0,4600000.0,R,French
Police Academy ,1984.0,Hugh Wilson,81200000.0,4500000.0,R,English
Four Weddings and a Funeral ,1994.0,Mike Newell,52700832.0,4500000.0,R,English
25th Hour ,2002.0,Spike Lee,13060843.0,15000000.0,R,English
Bound ,1996.0,Lana Wachowski,3798532.0,4500000.0,R,English
Requiem for a Dream ,2000.0,Darren Aronofsky,3609278.0,4500000.0,R,English
Tango ,1998.0,Carlos Saura,1687311.0,700000000.0,PG-13,Spanish
Moms' Night Out ,2014.0,Andrew Erwin,10429707.0,5000000.0,PG,English
Donnie Darko ,2001.0,Richard Kelly,727883.0,4500000.0,R,English
Character ,1997.0,Mike van Diem,713413.0,4500000.0,R,Dutch
Spun ,2002.0,Jonas Åkerlund,410241.0,2000000.0,R,English
Lady Vengeance ,2005.0,Chan-wook Park,211667.0,4200000000.0,R,Korean
Mean Machine ,2001.0,Barry Skolnick,92191.0,2500000.0,R,English
Exiled ,2006.0,Johnnie To,49413.0,35000000.0,R,Cantonese
After.Life ,2009.0,Agnieszka Wojtowicz-Vosloo,108229.0,4500000.0,R,English
One Flew Over the Cuckoo's Nest ,1975.0,Milos Forman,112000000.0,4400000.0,R,English
Falcon Rising ,2014.0,Ernie Barbarash,8691.0,4500000.0,R,English
The Sweeney ,2012.0,Nick Love,26345.0,3000000.0,R,English
Whale Rider ,2002.0,Niki Caro,20772796.0,6000000.0,PG-13,English
Pan ,2015.0,Joe Wright,34964818.0,150000000.0,PG,English
Night Watch ,2004.0,Timur Bekmambetov,1487477.0,4200000.0,R,Russian
The Crying Game ,1992.0,Neil Jordan,62549000.0,2300000.0,R,English
Porky's ,1981.0,Bob Clark,105500000.0,4000000.0,R,English
Survival of the Dead ,2009.0,George A. Romero,101055.0,4000000.0,R,English
Lost in Translation ,2003.0,Sofia Coppola,44566004.0,4000000.0,R,English
Annie Hall ,1977.0,Woody Allen,39200000.0,4000000.0,PG,English
Exodus: Gods and Kings ,2014.0,Ridley Scott,65007045.0,140000000.0,PG-13,English
Monster's Ball ,2001.0,Marc Forster,31252964.0,4000000.0,R,English
Maggie ,2015.0,Henry Hobson,131175.0,8500000.0,PG-13,English
Leaving Las Vegas ,1995.0,Mike Figgis,31968347.0,3600000.0,R,English
The Boy Next Door ,2015.0,Rob Cohen,35385560.0,4000000.0,R,English
The Kids Are All Right ,2010.0,Lisa Cholodenko,20803237.0,3500000.0,R,English
They Live ,1988.0,John Carpenter,13008928.0,4000000.0,R,English
The Last Exorcism Part II ,2013.0,Ed Gass-Donnelly,15152879.0,5000000.0,PG-13,English
Boyhood ,2014.0,Richard Linklater,25359200.0,4000000.0,R,English
Scoop ,2006.0,Woody Allen,10515579.0,4000000.0,PG-13,English
Planet of the Apes ,2001.0,Tim Burton,180011740.0,100000000.0,PG-13,English
The Wash ,2001.0,DJ Pooh,10097096.0,4000000.0,R,English
3 Strikes ,2000.0,DJ Pooh,9821335.0,6000000.0,R,English
The Cooler ,2003.0,Wayne Kramer,8243880.0,3200000.0,R,English
The Night Listener ,2006.0,Patrick Stettner,7825820.0,4000000.0,R,English
My Soul to Take ,2010.0,Wes Craven,14637490.0,25000000.0,R,English
The Orphanage ,2007.0,J.A. Bayona,7159147.0,3400000.0,R,Spanish
A Haunted House 2 ,2014.0,Michael Tiddes,17314483.0,4000000.0,R,English
The Rules of Attraction ,2002.0,Roger Avary,6525762.0,4000000.0,R,English
Four Rooms ,1995.0,Allison Anders,4301331.0,4000000.0,R,English
Secretary ,2002.0,Steven Shainberg,4046737.0,4000000.0,R,English
The Real Cancun ,2003.0,Rick de Oliveira,3713002.0,8000000.0,R,English
Talk Radio ,1988.0,Oliver Stone,3468572.0,4000000.0,R,English
Waiting for Guffman ,1996.0,Christopher Guest,2892582.0,4000000.0,R,English
Love Stinks ,1999.0,Jeff Franklin,2800000.0,4000000.0,R,English
You Kill Me ,2007.0,John Dahl,2426851.0,4000000.0,R,English
Thumbsucker ,2005.0,Mike Mills,1325073.0,4000000.0,R,English
Mirrormask ,2005.0,Dave McKean,864959.0,4000000.0,PG,English
Samsara ,2011.0,Ron Fricke,2601847.0,4000000.0,PG-13,None
The Barbarians ,1987.0,Ruggero Deodato,800000.0,4000000.0,R,English
Poolhall Junkies ,2002.0,Mars Callahan,562059.0,4000000.0,R,English
The Loss of Sexual Innocence ,1999.0,Mike Figgis,399793.0,4000000.0,R,English
Joe ,2013.0,David Gordon Green,371897.0,4000000.0,R,English
Shooting Fish ,1997.0,Stefan Schwartz,302204.0,3000000.0,PG,English
Prison ,1987.0,Renny Harlin,354704.0,1300000.0,R,English
The Big Tease ,1999.0,Kevin Allen,185577.0,4000000.0,R,English
"Buen Día, Ramón ",2013.0,Jorge Ramírez Suárez,100412.0,4000000.0,PG-13,German
Trust ,2010.0,David Schwimmer,58214.0,9500000.0,R,English
An Everlasting Piece ,2000.0,Barry Levinson,75078.0,14000000.0,R,English
Among Giants ,1998.0,Sam Miller,64359.0,2500000.0,R,English
Adore ,2013.0,Anne Fontaine,317125.0,16000000.0,R,English
Mondays in the Sun ,2002.0,Fernando León de Aranoa,146402.0,4000000.0,R,Spanish
Stake Land ,2010.0,Jim Mickle,18469.0,650000.0,R,English
The Last Time I Committed Suicide ,1997.0,Stephen Kay,12836.0,4000000.0,R,English
Inescapable ,2012.0,Ruba Nadda,4063.0,4000000.0,R,English
Gone with the Wind ,1939.0,Victor Fleming,198655278.0,3977000.0,G,English
Desert Dancer ,2014.0,Richard Raymond,143653.0,4000000.0,PG-13,English
Major Dundee ,1965.0,Sam Peckinpah,14873.0,3800000.0,G,English
Annie Get Your Gun ,1950.0,George Sidney,8000000.0,3768785.0,G,English
Defendor ,2009.0,Peter Stebbings,37606.0,3500000.0,R,English
The Pirate ,1948.0,Vincente Minnelli,2956000.0,3700000.0,G,English
The Good Heart ,2009.0,Dagur Kári,19959.0,3800000.0,R,English
The History Boys ,2006.0,Nicholas Hytner,2706659.0,2000000.0,R,English
Unknown ,2011.0,Jaume Collet-Serra,61094903.0,30000000.0,PG-13,English
The Full Monty ,1997.0,Peter Cattaneo,45857453.0,3500000.0,R,English
Airplane! ,1980.0,Jim Abrahams,83400000.0,3500000.0,PG,English
Friday ,1995.0,F. Gary Gray,27900000.0,3500000.0,R,English
Menace II Society ,1993.0,Albert Hughes,27900000.0,3500000.0,R,English
Creepshow 2 ,1987.0,Michael Gornick,14000000.0,3500000.0,R,English
The Witch ,2015.0,Robert Eggers,25138292.0,3500000.0,R,English
I Got the Hook Up ,1998.0,Michael Martin,10305534.0,3500000.0,R,English
She's the One ,1996.0,Edward Burns,9449219.0,3500000.0,R,English
Gods and Monsters ,1998.0,Bill Condon,6390032.0,3500000.0,R,English
The Secret in Their Eyes ,2009.0,Juan José Campanella,20167424.0,2000000.0,R,Spanish
Evil Dead II ,1987.0,Sam Raimi,5923044.0,3600000.0,NC-17,English
Pootie Tang ,2001.0,Louis C.K.,3293258.0,3000000.0,PG-13,English
La otra conquista ,1998.0,Salvador Carrasco,886410.0,3500000.0,R,Spanish
Trollhunter ,2010.0,André Øvredal,252652.0,19900000.0,PG-13,Norwegian
Ira & Abby ,2006.0,Robert Cary,220234.0,3500000.0,R,English
The Watch ,2012.0,Akiva Schaffer,34350553.0,68000000.0,R,English
Winter Passing ,2005.0,Adam Rapp,101228.0,3500000.0,R,English
D.E.B.S. ,2004.0,Angela Robinson,96793.0,3500000.0,PG-13,English
The Masked Saint ,2016.0,Warren P. Sonoda,123777.0,3500000.0,PG-13,English
March of the Penguins ,2005.0,Luc Jacquet,77413017.0,8000000.0,G,French
Margin Call ,2011.0,J.C. Chandor,5354039.0,3500000.0,R,English
Choke ,2008.0,Clark Gregg,2926565.0,3000000.0,R,English
Whiplash ,2014.0,Damien Chazelle,13092000.0,3300000.0,R,English
